Start Angle,Period,Period Err,Tau,Tau Err
69.78640017725351,1.1103006407086864,0.0002940698266737675,75.26097356804759,8.317432534078769
64.17219475687672,1.0777509279164816,0.00011753824103536747,88.26127006803017,4.955216403163294
55.832567722175796,1.0592485013775192,7.948494583492405e-05,87.62647230166576,3.4238904240009833
49.4172888300165,1.046807445509691,5.981028716343409e-05,94.37705191786262,3.0455476079357275
44.22248938826698,1.037827603782734,4.923071026514754e-05,98.62358629326023,2.778415134614597
39.864400904800355,1.0309519266173734,5.352276682115817e-05,100.77632410304845,3.1840132655246465
35.71496977198066,1.0259624952999542,5.9431051047896434e-05,112.25424764978305,4.453183090109003
31.85453858841277,1.02212316271223,6.252205746794857e-05,104.34094751685332,4.058207212933794
29.47166449996285,1.0188075466081585,4.6021678192479726e-05,99.2645247178362,2.716399747116679
26.901216819108132,1.0160614360795324,3.8007613679693234e-05,116.6879124674075,3.1339306029429235
24.23153934198615,1.0135090060035201,5.0060926984468486e-05,99.58572521520539,2.9998213789714323
21.875758268615936,1.0115123384934899,4.830319991996248e-05,106.01753307746998,3.2911123630565204
20.18772370738661,1.0101462998463369,5.876554750745353e-05,114.29403254517374,4.649862149544969
18.405440485124934,1.0087287410816153,9.902488009258188e-05,-3511717992.1359797,948720191359498.4
16.423961616553562,1.0072140777196563,2.2173204306319996e-05,103.95590387525185,1.4755219564659672
14.563572474400573,1.0060982370547582,1.766735943019825e-05,99.96959233318395,1.0775922967515257
13.040267329029643,1.0050001125400336,0.00013614965060584002,-4567064815.178847,1304678080175871.5
12.244669821603825,1.0046844178494876,2.4160294891981032e-05,97.07257747013819,1.4058238122842277
10.840903641015199,1.0039910986677036,2.4825101421998e-05,103.98409475675344,1.6520041849984157
9.741930014952167,1.0028062655759578,0.00010186196256082951,83.91565880279012,4.37476348261799
-9.909737101396948,1.0038212026483895,0.00018169461341247602,118.4025963383905,15.478736933912405
8.505609888389053,1.002482785741281,2.8247649693498798e-05,99.79917048286882,1.7521855254221468
7.5539613050845364,1.0020949677455997,2.8242546060395403e-05,91.30104856641054,1.4793227503794346
6.973318639636968,1.0016781396995398,4.095373094295697e-05,84.27817010305199,1.7976449387949298
6.078974173337164,1.001099834410778,3.0495590733657763e-05,87.39381146143944,1.4316813366853138
5.436008538848338,0.9984416069742881,0.002632028816470706,-1151786766.4508042,599753650779179.5
-70.80434613801154,1.1046368793810981,0.0002766730426239901,73.806084964824,7.707534676671975
-60.8874571909587,1.0744336182432468,0.00011065580531552737,91.15731559964581,4.983277536040928
-52.950809046597186,1.0570905457705693,7.654200777270296e-05,92.40669169263833,3.6508219889859297
-46.78460908749464,1.0452481473097877,5.6973737758875636e-05,100.91639568421841,3.326837395085031
-41.801130003685124,1.0366533606566493,4.828215980932091e-05,104.18971170647015,3.032993990857909
-37.54772303198101,1.029988301401609,5.86023938836883e-05,105.73488454787939,3.850918424539827
-34.3588634263522,1.025345162479597,5.6244788880518715e-05,129.96346256786805,5.644968558190651
-31.557752015510065,1.0214619625649213,6.232404363750097e-05,114.07759889186012,4.798710743299569
-29.389131205323114,1.0182466551660379,4.5272147636257463e-05,103.15928285908278,2.8873677960640487
-26.777397074680458,1.0156252775439178,3.280983384871882e-05,124.17741800190566,3.0860877772862456
-24.786526370098624,1.0131790610362952,4.833204326412266e-05,114.20494435123626,3.8382223005995284
-23.02291280463855,1.0111874861106884,4.8179179990590805e-05,113.91945703160805,3.7643690336583733
-20.246236593326735,1.0097689544101698,6.323469224060109e-05,108.95086213490156,4.564036873256834
-17.92725828686862,1.2212321024101502,0.02096685534094833,-694.05882252901,44954.91935437052
-17.828463697004914,1.006980347736965,2.0609863882101723e-05,104.740184520177,1.390677852181943
-16.259642607208068,1.0059467740210961,1.7747583134775118e-05,100.44982762571944,1.1069711498817996
-14.938254155137978,1.0048495506981452,8.44724192603283e-05,96.73866177754005,4.816882463402014
-13.934758440422687,1.0045538576963298,1.8924694736840692e-05,103.04509971807718,1.238607178352818
-12.671921501337922,1.0038917631690296,2.607183452181586e-05,101.86517625943998,1.6667343486547501
-11.44633675977907,1.0027687518044108,0.00015477613385289873,79.65411487120997,5.963478701725648
-10.964300645457941,1.0026523849584126,8.538665714808675e-05,106.54592774120667,5.855538765684748
-10.347905215967534,1.0024627510231383,3.106944831273282e-05,99.97645936220384,1.9217170456236266
-9.50685010776562,1.0020864087277044,3.4919693304679226e-05,93.44212139905912,1.8857424854358507
-8.80025640445992,1.0015768218645609,4.227594736014123e-05,91.95692571372122,2.210963516040961
-8.078758522311311,1.0011392339594798,3.344896882778335e-05,91.62155221329955,1.7423287301922574
